#separator:tab
#html:true
#tags column:7
Achille Talon 	BD et leurs créateurs 	Greg Un homme rondelet, son voisin Hilarion Lefuneste, sa fiancée Virgule de Guillemets 				
Pam et Poum 	Enfants de bande dessinée 	"Jumeaux intenables donnant des difficultés à leur tante Pim, ces garnements ne pensent qu'à faire des farces. Ils sont parfois corrigés par le ""capitaine"", marin d'eau douce barbu, mais rien ne les arrête. Rudolph Dirks "				
Bibi Fricotin 	Enfants de bande dessinée 	Jeune garçon facétieux, à la tignasse blonde, généralement vêtu d'un pull rouge et d'un pantalon bleu, il est entraîné dans de nombreuses aventures malgré son jeune âge. Il a pour ami un jeune garçon appelé Razibus. Louis Forton 				
Quick et Flupke 	Enfants de bande dessinée 	Ce sont deux gamins inséparables qui traînent dans les rues de Bruxelles. Très imaginatifs et farceurs, leurs inventions provoquent des catastrophes qui provoquent la colère de l'agent 15. Hergé 				
Jo et Zette 	Enfants de bande dessinée 	Frère et sœur, âgés de onze ans, ils possèdent un chimpanzé appelé Jocko qui les accompagne lors de leurs aventures. Le garçon est habillé d'un polo rouge et d'un short noir, la fille d'une robe courte bleue sur une chemisette blanche. Hergé 				
Sylvain et Sylvette 	Enfants de bande dessinée 	"Frère et sœur, ils sont vêtus comme des paysans et chaussent des sabots. Ils vivent seuls, dans une chaumière, entourés d'animaux qui sont leurs amis. Ils doivent les protéger des ""compères"", animaux féroces et bêtes. Maurice Cuvillier "				
Boule 	Enfants de bande dessinée 	Petit garçon à la chevelure rousse, habillé d'une salopette bleue et d'un tee-shirt jaune, il est accompagné de son cocker Bill et possède une tortue appelée Caroline, amoureuse du chien Bill. Il a pour ami Pouf. Jean Roba 				
Mafalda 	Enfants de bande dessinée 	Petite Argentine, elle fait preuve d'une maturité politique remarquable pour son âge, et a un avis souvent incisif sur l'état du monde découvert dans les médias. Ses amis sont Manolito, Susanita, Felipe. Quino 				
Yakari 	Enfants de bande dessinée 	"Petit Sioux ayant le don de parler aux animaux, son cheval est un mustang ,""Petit Tonnerre"", et son totem un aigle pygargue appelé ""Grand Aigle"". Sa meilleure amie est Arc-en-ciel qui, seule, connaît son pouvoir. Job et Derib "				
Calvin 	Enfants de bande dessinée 	Petit garçon plutôt solitaire, mais très imaginatif, il possède un petit tigre en peluche appelé Hobbes qui, pour lui, est vivant et avec qui il part dans des aventures délirantes. Bill Watterson 				
Cédric 	Enfants de bande dessinée 	Petit garçon de 8 ans, il a pour copain Christian et est amoureux de la petite chinoise Chen. Il a pour confident son grand-père. Son père est vendeur de tapis et sa mère femme au foyer. Cauvin et Laudec 				
Ducobu 	Enfants de bande dessinée 	Jeune garçon, blond, rondouillard, vêtu d'un pull rayé horizontalement de jaune et noir, c'est un cancre qui fait le désespoir de son instituteur, monsieur Latouche. Il tente de copier sur sa voisine, Léonie Gratin. Zidrou et Godi 				
Titeuf 	Enfants de bande dessinée 	"Petit garçon à la mèche blonde caractéristique, il est amoureux de Nadia et se pose beaucoup de questions sur les filles et le sexe. Il traîne souvent avec ses amis Manu, Hugo et François. Son expression favorite est : ""c'est pô juste"". Zep "				
Harry Baur 	Acteurs français nés entre 1880 et 1914 	Les Misérables , Un carnet de bal , Volpone 	Prisonnier de la Gestapo en 1942 pendant quatre mois dans des conditions très rudes, il est libéré, ses tortionnaires ayant finalement conclu qu'il n'était pas juif. Il ne se remettra cependant jamais des conditions de sa détention et meurt peu après. 1880 à Paris-1943 à Paris 			
Jules Berry 	Acteurs français nés entre 1880 et 1914 	Le Crime de Monsieur Lange , Les Visiteurs du soir , Le Jour se lève 	Après une brillante carrière au Boulevard, il interprèta des personnages grandiloquents et cyniques. Il mit un terme à sa carrière cinématographique en 1951 pour interpréter les textes de Jacques Prévert. 1883 à Poitiers-1951 à Paris 			
Max Linder 	Acteurs français nés entre 1880 et 1914 	Sept Ans de malheur , L'Étroit Mousquetaire 	Première grande vedette comique du cinéma, il imposa son personnage de dandy spirituel et débrouillard. De son vrai nom Gabriel Leuvielle. Il était admiré par Charlie Chaplin. 1883 à Saint-Loubès (Gironde)-1925 à Paris 			
Raimu 	Acteurs français nés entre 1880 et 1914 	Marius , La Femme du boulanger , Les Inconnus dans la maison 	Vedette de music-hall à ses débuts, il devient grâce à Sacha Guitry un des « monstres sacrés » du cinéma français des années 30. Il fut l'un des interprètes fétiches de Marcel Pagnol. De son vrai nom Jules Muraire. 1883 à Toulon-1946 à Neuilly-sur-Seine 			
Louis Jouvet 	Acteurs français nés entre 1880 et 1914 	Les Bas-fonds , Drôle de drame , Hôtel du Nord , Quai des Orfèvres , Knock 	Metteur en scène de théâtre français, il fut directeur de l'Athénée. En 1940-1941, il partit en tournée en Amérique latine sous les ordres du gouvernement de Vichy. Il interpréta les œuvres de Jules Romains, Molière et Giraudoux. 1887 à Crozon (Finistère)-1951 à Paris 			
Charles Vanel 	Acteurs français nés entre 1880 et 1914 	L'Aîné des Ferchaux , Sept morts sur ordonnance , Le Salaire de la peur , La Main au collet 	D'abord acteur de cinéma muet, il a tourné dans plus de deux cents films, sur une période de soixante-dix-sept ans. 1892 à Rennes-1989 à Cannes 			
Pierre Fresnay 	Acteurs français nés entre 1880 et 1914 	Marius , La Grande Illusion , L'assassin habite au 21 , Le Corbeau 	Né Laudenbach, il fut le compagnon d'Yvonne Printemps. Il dut prendre l'accent marseillais pour son rôle le plus célèbre. 1897 à Paris-1975 à Neuilly-sur-Seine 			leech
Fernandel 	Acteurs français nés entre 1880 et 1914 	Le Petit Monde de don Camillo , Le Schpountz , La Vache et le Prisonnier , Naïs 	Il fut l'une des plus grandes stars du cinéma français, comique emblématique du cinéma d'avant et d'après-guerre, beaucoup de ses films sont devenus des classiques. De son vrai nom Contandin. 1903 à Marseille-1971 à Paris 			
Jean Gabin 	Acteurs français nés entre 1880 et 1914 	La Bête humaine , La Traversée de Paris , Un singe en hiver , Le Chat 	Il imposa son personnage de cabochard au grand cœur puis de vieil homme bougon et autoritaire. De son vrai nom Moncorgé. 1904 à Paris-1976 à Neuilly-sur-Seine 			
Pierre Brasseur 	Acteurs français nés entre 1880 et 1914 	Le Quai des brumes , Les Grandes familles , Les Enfants du paradis 	Sa présence et sa verve l'ont imposé tant au cinéma qu'au théâtre. De son vrai nom Espinasse, son fils et son petit-fils sont également acteurs. 1905 à Paris-1972 à Brunico (Italie) 			leech
Jean-Louis Barrault 	Acteurs français nés entre 1880 et 1914 	Drôle de drame , Les Enfants du paradis 	Acteur inoubliable de Baptiste-Debureau dans un film de Marcel Carné. Il fut metteur en scène de théâtre, recherchant un langage dramatique plus corporel. Indissociable de son épouse Madeleine Renaud. 1910 au Vésinet (Yvelines)-1994 à Paris 			
Jean Marais 	Acteurs français nés entre 1880 et 1914 	La Belle et la Bête , Le Bossu , Le Capitan , Fantômas 	Acteur populaire dont la rencontre avec Cocteau marqua le début de la carrière. Célèbre pour effectuer ses propres cascades. Il fut l'un des rares acteurs à ne jamais avoir caché son homosexualité. 1913 à Cherbourg-1998 à Cannes 			
Louis de Funès 	Acteurs français nés entre 1880 et 1914 	La Folie des grandeurs , Le Gendarme de Saint-Tropez , La Grande Vadrouille 	Après des années sur les planches ainsi que devant les caméras dans de nombreux seconds rôles, il impose son personnage de Français moyen impulsif, râleur grâce à ses mimiques. 1914 à Courbevoie-1983 à Nantes 			
Bernard Blier 	Acteurs français nés entre 1916 et 1929 	Quai des Orfèvres , Les Tontons flingueurs , Buffet froid 	La carrière de cet acteur - formé par Louis Jouvet avec le théâtre de Molière - fut riche en seconds rôles où il côtoya les plus grandes stars du cinéma français. Son fils est un célèbre réalisateur. 1916 à Buenos Aires-1989 à Saint-Cloud 			
Bourvil 	Acteurs français nés entre 1916 et 1929 	La Traversée de Paris , Un drôle de paroissien , Le Corniaud , La Grande Vadrouille 	D'abord chanteur d'opérette, il joue au cinéma dans un registre le plus souvent comique. Son vrai nom est Raimbourg. 1917 à Prétot-Vicquemare (Seine-Maritime, anc. Seine-Inférieure)-1970 à Paris 			
Jean Lefebvre 	Acteurs français nés entre 1916 et 1929 	Les Tontons flingueurs , Le Gendarme de Saint-Tropez , Mais où est donc passée la septième compagnie ? 	Il est connu pour ses rôles comiques dans des films de Georges Lautner. Il a aussi tourné dans un bon nombre de comédies sans prétention, totalisant plus de 120 films. 1919 à Valenciennes-2004 à Marrakech 			
Jean Carmet 	Acteurs français nés entre 1916 et 1929 	Dupont Lajoie , Buffet froid , La Soupe aux choux 	"Au théâtre, à la radio et au cinéma, il incarna le ""Français Moyen"". Il fit partie de la troupe des Branquignols de Robert Dhéry. 1920 à Bourgueil (Indre-et-Loire)-1994 à Sèvres (Hauts-de-Seine) "			leech
Yves Montand 	Acteurs français nés entre 1916 et 1929 	Le Salaire de la peur , Z , L'Aveu , César et Rosalie 	Cet artiste d'origine italienne se rendit populaire grâce à ses chansons chaleureuses et ses rôles au théâtre et au cinéma. Son vrai nom est Livi. 1921 à Monsummano Terme (Italie)-1991 à Senlis (Oise) 			
Michel Galabru 	Acteurs français nés entre 1916 et 1929 	Le Gendarme de Saint-Tropez , Le Juge et l'Assassin , Subway 	Révélé auprès du grand public aux côtés de Louis de Funès, il apparaît dans plusieurs comédies populaires. En 1977, il obtient le César du meilleur acteur. 1922 à Safi (Maroc)-2016 à Paris 			
Gérard Philipe 	Acteurs français nés entre 1916 et 1929 	La Beauté du diable , Fanfan la Tulipe , Le Rouge et le Noir , Les Grandes Manœuvres 	Il triompha au TNP, notamment dans le Cid. Meilleur jeune premier de sa génération, il fut aussi une vedette de l'écran avant sa mort prématurée. 1922 à Cannes-1959 à Paris 			
Pierre Mondy 	Acteurs français nés entre 1916 et 1929 	Austerlitz , Mais où est donc passée la septième compagnie ? , Le Fils préféré 	"Ce comédien et metteur en scène populaire connut le succès à la télévision avec la série ""Les Cordier, juge et flic"". Son vrai nom est Cuq. 1925 à Neuilly-sur-Seine-2012 à Paris "			leech
Michel Bouquet 	Acteurs français nés entre 1916 et 1929 	Comment j'ai tué mon père , Le Promeneur du Champ-de-Mars , Renoir 	Au théâtre et au cinéma, il incarne des personnages complexes et énigmatiques. Il reçut le César du meilleur acteur en 2002 et le Molière du meilleur comédien en 1998 et 2005. 1925 à Paris-2022 à Paris 			
Michel Piccoli 	Acteurs français nés entre 1916 et 1929 	Les Choses de la vie , La Grande Bouffe , Habemus Papam 	Il s'est imposé dans des rôles cyniques, tendres ou loufoques. Molière du meilleur comédien en 2006 pour Le Roi Lear. 1925 à Paris-2020 à Saint-Philbert-sur-Risle (Eure) 			
Michel Serrault 	Acteurs français nés entre 1916 et 1929 	Le Viager , La Cage aux folles , Garde à vue , À mort l'arbitre , Nelly et Monsieur Arnaud 	Il a tourné au total dans 135 longs métrages, endossant des rôles très différents et originaux. Il reçut trois fois le César du meilleur acteur. 1928 à Brunoy (Essonne)-2007 à Vasouy (Calvados) 			
Jean Rochefort 	Acteurs français nés entre 1930 et 1935 	Un éléphant ça trompe énormément , Tandem , Le Mari de la coiffeuse , Ridicule 	Alternant des rôles dans des films grand public et des films d'auteurs, il reçut trois César dont celui du meilleur acteur en 1978 dans Le Crabe-tambour. 1930 à Paris-2017 à Paris 			
Philippe Noiret 	Acteurs français nés entre 1930 et 1935 	Alexandre le bienheureux , Le Vieux Fusil , Les Ripoux , La Vie et rien d'autre 	Sa personnalité faussement bonhomme s'est imposée dans de nombreux rôles dramatiques ou comiques. Il a obtenu deux fois le César du meilleur acteur en 1976 et en 1990. 1930 à Lille-2006 à Paris 			
Jean-Louis Trintignant 	Acteurs français nés entre 1930 et 1935 	Et Dieu… créa la femme , Un homme et une femme , Z , Amour 	Il connut d'abord un succès mondial en même temps que Brigitte Bardot et il obtint sur le tard le César du meilleur acteur en 2013. 1930 à Piolenc (Vaucluse)-2022 à Collias (Gard) 			
Michael Lonsdale 	Acteurs français nés entre 1930 et 1935 	Monsieur Klein , Moonraker , Le Nom de la rose , Des hommes et des dieux 	Principalement connu pour ses rôles au théâtre et au cinéma, il a également prêté sa voix à divers projets audiovisuels, comme des dramatiques radiodiffusées ou des livres audios. 1931 à Paris-2020 à Paris 			
Jean-Pierre Marielle 	Acteurs français nés entre 1930 et 1935 	Les Galettes de Pont-Aven , Coup de torchon , Tous les matins du monde 	Connu pour ses rôles comiques hauts en couleur, il s'est aussi fait remarquer dans les rôles dramatiques. Il est célèbre pour sa voix chaude et caverneuse, souvent imitée par les humoristes. 1932 à Paris-2019 à Saint-Cloud 			
Jean-Claude Brialy 	Acteurs français nés entre 1930 et 1935 	Le Beau Serge , La mariée était en noir , Le Genou de Claire , L'Effrontée 	Issu de la Nouvelle Vague du cinéma français, il a joué dans plus de cent films et a côtoyé de grands réalisateurs tels que Malle, Chabrol, Truffaut, Rohmer ou de Broca. 1933 à Aumale (Algérie)-2007 à Monthyon (Seine-et-Marne) 			
Jean-Paul Belmondo 	Acteurs français nés entre 1930 et 1935 	A bout de souffle , Un singe en hiver , L'Homme de Rio , Borsalino 	Ce monument du cinéma populaire français, célèbre pour ses talents de cascadeur, obtint en 1989 le César du meilleur acteur pour son rôle dans Itinéraire d'un enfant gâté. 1933 à Neuilly-sur-Seine (Hauts-de-Seine)-2021 à Paris 			
