#separator:tab
#html:true
#tags column:7
Vercors 	Régions naturelles de France  	Dans l'est de la Drôme et le sud-ouest de l'Isère 	Ce plateau, culminant à 2341 mètres au Grand Veymont, est bordé d'impressionnantes falaises qui ont favorisé l'implantation d'un maquis sous l'Occupation. 			
Tyr <img src=https://www.quizypedia.fr/site_media/images/384/384406122156.jpeg>	Villes d'Asie  	Liban Ancienne cité phénicienne, située à environ 70 km au sud de Beyrouth. Sa ville antique, comprenant des thermes, des murailles et une nécropole, est classée au patrimoine mondial de l'Unesco. 				
Vientiane <img src=https://www.quizypedia.fr/site_media/images/202/202444433236.jpeg>	Villes d'Asie  	Laos Capitale d'un pays d'Asie du Sud-Est, située sur les rives du Mékong, près de la frontière avec la Thaïlande. On y trouve des monuments civils qui remontent à l'époque de l'Indochine française. 				
Wuhan <img src=https://www.quizypedia.fr/site_media/images/330/330498117247.jpeg>	Villes d'Asie  	Chine Septième ville du pays le plus peuplé au monde, capitale de la province du Hubei, située sur le fleuve Yangzi Jiang. En janvier 2020, elle est mise en quarantaine à la suite du déclenchement de la pandémie de Covid-19. 				
Xi'an <img src=https://www.quizypedia.fr/site_media/images/878/878193906212.jpeg>	Villes d'Asie  	"Chine Ville dont le nom signifie ""paix de l'ouest"", capitale de la province du Shaanxi. En 1974 on a découvert, près de cette ville, un ensemble de statues de soldats et chevaux en terre cuite, représentant les troupes du premier empereur de Chine. "				
Abidjan <img src=https://www.quizypedia.fr/site_media/images/434/434193778628.jpeg>	Villes d'Afrique  	Côte d'Ivoire Ville francophone la plus peuplée d'un pays d'Afrique de l'Ouest. Elle est située au bord du golfe de Guinée. 				
Abuja <img src=https://www.quizypedia.fr/site_media/images/178/178190558076.jpeg>	Villes d'Afrique  	Nigeria Capitale, depuis 1991, du pays le plus peuplé d'Afrique. Elle est située près du Zuma Rock, un grand monolithe granitique. 				
Accra <img src=https://www.quizypedia.fr/site_media/images/350/350735994609.jpeg>	Villes d'Afrique  	Ghana Capitale d'un pays d'Afrique occidentale, située sur le golfe de Guinée. En 1874, elle remplace Cape Coast comme capitale de la colonie britannique de Côte-de-l'Or. 				
Addis-Abeba <img src=https://www.quizypedia.fr/site_media/images/381/381317264862.jpeg>	Villes d'Afrique  	"Éthiopie Capitale la plus élevée d'Afrique, elle abrite le siège de l'Union africaine. Elle porte un nom d'origine amharique signifiant ""nouvelle fleur"". "				
Antananarivo <img src=https://www.quizypedia.fr/site_media/images/691/691623349815.jpeg>	Villes d'Afrique  	Madagascar Capitale d'un pays insulaire, aussi appelée Tananarive. On y trouve le Rova de Manjakamiadana, ancienne demeure royale. 				
Asmara <img src=https://www.quizypedia.fr/site_media/images/978/978392270038.jpeg>	Villes d'Afrique  	"Érythrée Capitale d'un pays d'Afrique de l'Est, située sur le plateau de Hamasen et autrefois surnommée ""piccola Roma"" (petite Rome). Son centre historique est classé au patrimoine mondial de l'Unesco. "				
Assab 	Villes d'Afrique  	Érythrée Port situé sur la mer Rouge, capitale de la région du Debub-Keih-Bahri et du Denkalya méridional. Elle est située près de la frontière avec Djibouti. 				
Bamako <img src=https://www.quizypedia.fr/site_media/images/540/540868385408.jpeg>	Villes d'Afrique  	"Mali Capitale d'un pays sans accès à la mer, située sur le fleuve Niger. Elle porte un nom d'origine bambara signifiant ""marigot du crocodile"". "				
Bangui <img src=https://www.quizypedia.fr/site_media/images/575/575131949067.jpeg>	Villes d'Afrique  	République centrafricaine Capitale d'un pays d'Afrique centrale, située sur les rives de l'Oubangui, en face de la ville congolaise de Zongo. 				
Banjul <img src=https://www.quizypedia.fr/site_media/images/870/870082530884.jpeg>	Villes d'Afrique  	Gambie Capitale du plus petit pays d'Afrique continentale, située au niveau de l'embouchure du fleuve homonyme, à environ 250 kilomètres au sud de Dakar. 				
Benghazi <img src=https://www.quizypedia.fr/site_media/images/732/732970065065.jpeg>	Villes d'Afrique  	Libye Située dans la région de la Cyrénaïque, il s'agit de la deuxième ville de son pays après la capitale Tripoli. Elle a été le berceau d'une guerre civile en 2011. 				
Bissau <img src=https://www.quizypedia.fr/site_media/images/648/648654229178.jpeg>	Villes d'Afrique  	Guinée-Bissau Ville d'Afrique de l'Ouest, qui devint, en 1942, la capitale de la Guinée portugaise. Elle est située au niveau de l'estuaire du Rio Geba. 				
Brazzaville <img src=https://www.quizypedia.fr/site_media/images/035/035092442631.jpeg>	Villes d'Afrique  	République du Congo Capitale d'un pays d'Afrique centrale, autrefois appelée Nkuna, elle doit son nom actuel à un explorateur italo-français. Elle est située en face de Kinshasa. 				
Bujumbura <img src=https://www.quizypedia.fr/site_media/images/971/971034496959.jpeg>	Villes d'Afrique  	Burundi Capitale économique et, jusqu'en 2018, capitale d'un pays sans accès à la mer. Elle est située sur les rives du lac Tanganyika. 				
Cape Coast <img src=https://www.quizypedia.fr/site_media/images/373/373050872778.jpeg>	Villes d'Afrique  	Ghana Ville d'un pays d'Afrique occidentale, appelée Oguaa en fanti, située sur le golfe de Guinée. Dans cette ville de nombreux esclaves étaient regroupés avant d'être envoyés en Amérique. 				
Conakry <img src=https://www.quizypedia.fr/site_media/images/513/513404143277.jpeg>	Villes d'Afrique  	Guinée Capitale d'un pays d'Afrique occidentale, située sur la presqu'île de Camayenne, près des îles de Loos. Son agglomération s'étend sur la plaine côtière parcourue de petits fleuves qui descendent du Fouta-Djalon. 				
Cotonou <img src=https://www.quizypedia.fr/site_media/images/502/502199985684.jpeg>	Villes d'Afrique  	Bénin Capitale économique et plus grande ville de son pays, elle est célèbre pour son marché international appelé Dantokpa, le plus grand marché d'Afrique de l'Ouest, et pour ses motos-taxis. 				
Dakar <img src=https://www.quizypedia.fr/site_media/images/828/828735612813.jpeg>	Villes d'Afrique  	Sénégal Capitale d'un pays francophone, située à l'extrémité occidentale de l'Afrique, sur la presqu'île du Cap-Vert. L'île de Gorée est située dans sa baie. 				
Dar es Salam <img src=https://www.quizypedia.fr/site_media/images/774/774833984671.jpeg>	Villes d'Afrique  	"Tanzanie Ville portant un nom arabe signifiant ""maison de la paix"", autrefois appelée Mzizima. Plus grande ville et ancienne capitale d'un pays d'Afrique orientale. "				
Djenné <img src=https://www.quizypedia.fr/site_media/images/907/907986131892.jpeg>	Villes d'Afrique  	"Mali Ville située entre deux bras du Bani portant un nom signifiant ""génie des eaux"" en bozo. Sa partie ancienne qui abrite une mosquée construite en adobe est classée au patrimoine mondial. "				
Djibouti <img src=https://www.quizypedia.fr/site_media/images/721/721596575896.jpeg>	Villes d'Afrique  	Djibouti Capitale d'un petit pays portant un nom d'origine arabe. Elle est située sur la mer Rouge, près de la frontière avec la Somalie. 				
Djouba <img src=https://www.quizypedia.fr/site_media/images/337/337664036785.jpeg>	Villes d'Afrique  	Soudan du sud Capitale d'un pays indépendant depuis 2011. Elle est située sur les rives du Nil Blanc, à une centaine de kilomètres au nord de la frontière avec l'Ouganda. 				
Dodoma <img src=https://www.quizypedia.fr/site_media/images/458/458389302731.jpeg>	Villes d'Afrique  	Tanzanie Capitale d'un pays d'Afrique de l'Est, située à environ 500 kilomètres de l'ancienne capitale Dar es Salam. 				
Douala <img src=https://www.quizypedia.fr/site_media/images/003/003155824642.jpeg>	Villes d'Afrique  	Cameroun Capitale économique d'un pays d'Afrique centrale dont la capitale est Yaoundé. Il s'agit d'un important port de commerce situé sur le golfe de Guinée. 				
Freetown <img src=https://www.quizypedia.fr/site_media/images/236/236509857298.jpeg>	Villes d'Afrique  	"Sierra Leone Capitale d'un pays d'Afrique occidentale, elle porte un nom signifiant ""ville libre"" puisque les premières personnes qui ont commencé à construire la ville furent d'anciens esclaves libérés. "				
Gaborone <img src=https://www.quizypedia.fr/site_media/images/980/980289714609.jpeg>	Villes d'Afrique  	Botswana Capitale d'un pays d'Afrique australe autrefois appelé Bechuanaland, elle est située à une quinzaine de kilomètres de la frontière avec l'Afrique du Sud. 				
Gitega <img src=https://www.quizypedia.fr/site_media/images/204/204784507062.jpeg>	Villes d'Afrique  	Burundi Capitale, depuis 2018, d'un petit pays sans accès à la mer. La ville est entourée de collines et se situe à plus de 1500 mètres d'altitude. 				
Harare <img src=https://www.quizypedia.fr/site_media/images/328/328050331601.jpeg>	Villes d'Afrique  	Zimbabwe Capitale d'un pays d'Afrique australe anciennement appelé Rhodésie. Elle était autrefois appelée Salisbury. 				
Hargeisa <img src=https://www.quizypedia.fr/site_media/images/090/090437330473.jpeg>	Villes d'Afrique  	Somalie Ville portant un nom arabe, elle est la capitale de la République du Somaliland, proclamée en 1991 et non reconnue par les instances internationales. 				
Kampala <img src=https://www.quizypedia.fr/site_media/images/876/876343449211.jpeg>	Villes d'Afrique  	Ouganda En 1962, cette ville prend la place d'Entebbé en qualité de capitale d'un pays d'Afrique de l'Est. Elle est située près du lac Victoria. 				
Khartoum <img src=https://www.quizypedia.fr/site_media/images/889/889093020148.jpeg>	Villes d'Afrique  	"Soudan Capitale d'un pays du nord-est de l'Afrique, elle est située au confluent du Nil Blanc et du Nil Bleu. Elle porte un nom arabe signifiant ""trompe d'éléphant"". "				
Kigali <img src=https://www.quizypedia.fr/site_media/images/767/767311930484.jpeg>	Villes d'Afrique  	"Rwanda Capitale du ""pays des mille collines"", elle est située au pied du mont du même nom. En 1994, elle fut le théâtre de l'attentat contre le président Juvénal Habyarimana, qui fut l'événement déclencheur du génocide des Tutsis. "				
Kinshasa <img src=https://www.quizypedia.fr/site_media/images/156/156692287664.jpeg>	Villes d'Afrique  	"République démocratique du Congo Capitale d'un pays d'Afrique centrale, elle s'est appelée Léopoldville de 1881 à 1966. Elle est au centre de la plus grande agglomération francophone du monde. Son nom signifie ""marché au sel"" en kikongo. "				
Lagos <img src=https://www.quizypedia.fr/site_media/images/592/592977704414.jpeg>	Villes d'Afrique  	Nigeria Ville au centre la zone métropolitaine la plus peuplée d'Afrique. Elle a été la capitale, jusqu'en 1991, d'un pays situé sur le golfe de Guinée. 				
Libreville <img src=https://www.quizypedia.fr/site_media/images/787/787506172619.jpeg>	Villes d'Afrique  	Gabon Capitale d'un pays d'Afrique de l'Ouest, située sur le delta du fleuve Komo, dans le golfe de Guinée. La ville fut créée afin d'accueillir des esclaves libérés d'un navire négrier. 				
Lilongwe <img src=https://www.quizypedia.fr/site_media/images/175/175736447939.jpeg>	Villes d'Afrique  	Malawi Ville située à l'ouest du lac Malawi, près de la frontière entre le Mozambique et la Zambie. En 1975, elle est devenue la capitale de son pays en remplacement de Zomba. 				
Lomé <img src=https://www.quizypedia.fr/site_media/images/445/445958434499.jpeg>	Villes d'Afrique  	"Togo Capitale située sur le golfe de Guinée, près de la frontière avec le Ghana. Elle porte un nom d'origine éwé signifiant ""dans les arbres d'alo"". "				
Luanda <img src=https://www.quizypedia.fr/site_media/images/546/546877641299.jpeg>	Villes d'Afrique  	Angola Capitale d'un pays d'Afrique australe situé sur l'océan Atlantique. Fondée par des navigateurs portugais en 1575. 				
Lubumbashi <img src=https://www.quizypedia.fr/site_media/images/506/506593050734.jpeg>	Villes d'Afrique  	République démocratique du Congo Chef-lieu de la province du Haut-Katanga, cette ville a été fondée en 1910 par les Belges sous le nom d'Élisabethville ou Elisabethstad. 				
Lusaka <img src=https://www.quizypedia.fr/site_media/images/211/211193546727.jpeg>	Villes d'Afrique  	Zambie Capitale d'un pays autrefois appelé Rhodésie du Nord, située à 1300 mètres d'altitude. Elle doit son nom à un ancien chef local. 				
Malabo <img src=https://www.quizypedia.fr/site_media/images/889/889612911881.jpeg>	Villes d'Afrique  	Guinée équatoriale Capitale d'un pays dont l'espagnol est l'une des langues officielles, elle est située sur la côte nord de l'île de Bioko. Fondée par les Britanniques en 1827 sous le nom de Port Clarence. 				
Manzini 	Villes d'Afrique  	Eswatini Plus grande ville d'un pays autrefois appelé Swaziland. Fondée par les Britanniques, elle a été détruite lors de la seconde guerre des Boers. 				
Maputo <img src=https://www.quizypedia.fr/site_media/images/831/831900450573.jpeg>	Villes d'Afrique  	Mozambique Capitale d'un pays d'Afrique australe situé sur l'océan Indien. Elle est située près de la frontière avec l'Afrique du Sud et était autrefois appelée Lourenço Marques. 				
Maseru <img src=https://www.quizypedia.fr/site_media/images/466/466298939788.jpeg>	Villes d'Afrique  	Lesotho Capitale d'un pays enclavé dans le territoire de l'Afrique du Sud. Elle est située sur la rivière Caledon, près de la frontière avec l'Afrique du Sud. 				
Matola <img src=https://www.quizypedia.fr/site_media/images/884/884573883226.jpeg>	Villes d'Afrique  	Mozambique Capitale de la province de Maputo, elle est située près des frontières avec l'Eswatini et l'Afrique du Sud. 				
Mbabane <img src=https://www.quizypedia.fr/site_media/images/416/416434587094.jpeg>	Villes d'Afrique  	Eswatini Ville située au cœur des monts Mdimba, capitale d'un pays d'Afrique australe sans accès à la mer. 				
Mindelo <img src=https://www.quizypedia.fr/site_media/images/192/192633154382.jpeg>	Villes d'Afrique  	Cap-Vert Ville située sur l'île de São Vicente, dont elle est la ville principale. Deuxième ville de son pays dont elle est considérée comme la capitale culturelle. 				
Mogadiscio <img src=https://www.quizypedia.fr/site_media/images/468/468223710639.jpeg>	Villes d'Afrique  	Somalie Cette ville, située sur l'océan Indien, est la capitale d'un pays situé à l'extrémité orientale de la Corne de l'Afrique. 				
Mombasa <img src=https://www.quizypedia.fr/site_media/images/658/658852777318.jpeg>	Villes d'Afrique  	Kenya Ville portuaire située à environ 450 kilomètres de Nairobi. Elle comprend la vieille ville, située sur la petite île de Mvita. On y trouve le Fort Jesus, inscrit au patrimoine mondial de l'Unesco. 				
